donor_name,Code type,recipient_name,2016,2017,2018,2019,rank
Luxembourg,Family planning,Niger,2.068228,0.01653,3.366336,3.039712,1
Luxembourg,Family planning,Nicaragua,2.670927,0.0,0.0,0.0,2
Luxembourg,Family planning,Mali,0.724133,0.0,0.0,0.0,3
Luxembourg,Family planning,Guinea,0.695983,0.0,0.0,0.0,4
Luxembourg,Family planning,Senegal,0.625858,0.0,0.0,0.0,5
Luxembourg,Family planning,Burkina Faso,0.365579,0.0,0.0,0.0,6
Luxembourg,Family planning,West Bank and Gaza Strip,0.248458,0.0,0.0,0.0,7
Luxembourg,Family planning,Cabo Verde,0.242938,0.0,0.0,0.0,8
Luxembourg,Family planning,Uzbekistan,0.138141,0.0,0.0,0.0,9
Luxembourg,Family planning,"Africa, regional",0.137532,0.0,0.0,0.0,10
United States,Reproductive health care,Unspecified,94.00619999999999,70.396058,92.10180199999999,75.696253,1
United States,Reproductive health care,Ethiopia,49.092698,38.510936,49.319826,37.653576,2
United States,Reproductive health care,Nigeria,42.158041,59.051239,34.738315,35.468919,3
United States,Reproductive health care,Democratic Republic of the Congo,25.413129,32.66149,27.277145,33.785229,4
United States,Reproductive health care,Afghanistan,32.529759999999996,123.113047,13.055598,31.719397000000004,5
United States,Reproductive health care,Kenya,11.844083,21.180421,15.56242,27.50278,6
United States,Reproductive health care,Bangladesh,28.004727,18.016883,34.344442,25.474001,7
United States,Reproductive health care,Tanzania,6.323666,13.664943000000001,24.284462,19.254178,8
United States,Reproductive health care,Mali,17.009465,17.883053,14.156341,18.513134,9
United States,Reproductive health care,Uganda,16.358926,18.901633,15.092259,18.020605,10
United States,Reproductive health care,Indonesia,18.126371000000002,12.176888,14.958696999999999,17.629996,11
United States,Reproductive health care,Haiti,35.899421,19.343799,31.365111,17.143636,12
United States,Reproductive health care,Malawi,9.073469,10.621477,24.149119,16.734289,13
United States,Reproductive health care,Jordan,9.708622,13.856392,20.443078999999997,16.1391,14
United States,Reproductive health care,India,26.338199,21.861099,16.705756,15.530363,15
United States,Reproductive health care,Zambia,8.428594,12.866116,16.331139,14.696645,16
United States,Reproductive health care,"South of Sahara, regional",5.607886,14.864377,14.080254,14.06188,17
United States,Reproductive health care,Madagascar,14.078683999999999,9.915734,9.025362,13.880776000000001,18
United States,Reproductive health care,South Sudan,11.125623000000001,19.532274,22.770691,12.877941,19
United States,Reproductive health care,Nepal,19.942013,23.358489,21.137168,12.563874,20
United States,Reproductive health care,Mozambique,3.0425679999999997,13.003858,21.45748,11.777078000000001,21
United States,Reproductive health care,Senegal,6.8568810000000004,8.762603,12.054443000000001,10.594701,22
United States,Reproductive health care,Pakistan,35.65561,17.720874,14.663145,10.567471,23
United States,Reproductive health care,Rwanda,15.928880000000001,13.810932000000001,12.981983,8.959115,24
United States,Reproductive health care,Ghana,13.016627999999999,12.838345,8.974309,8.543038000000001,25
United States,Reproductive health care,Liberia,18.246791,14.595794,31.507742999999998,6.367652,26
United States,Reproductive health care,Guinea,10.628819,17.771546,7.889659,6.199743,27
United States,Reproductive health care,Benin,3.902024,3.414371,2.456519,4.212813,28
United States,Reproductive health care,Yemen,1.6961140000000001,4.237458,0.309047,3.301293,29
United States,Reproductive health care,"America, regional",2.456368,2.913252,1.352347,2.816533,30
United States,Reproductive health care,Cambodia,7.509985,7.100545,3.259697,2.781599,31
United States,Reproductive health care,Zimbabwe,3.8228899999999997,3.168516,2.237692,2.780968,32
United States,Reproductive health care,Guatemala,2.104832,1.953698,2.312174,2.702967,33
United States,Reproductive health care,Myanmar,5.845263,5.390179,4.6630590000000005,2.518644,34
United States,Reproductive health care,Philippines,2.718013,0.8698130000000001,2.024492,2.104005,35
United States,Reproductive health care,"Asia, regional",1.515133,1.7586,1.8602849999999997,1.273274,36
United States,Reproductive health care,Niger,0.0,0.0,0.0,1.152019,37
United States,Reproductive health care,Tajikistan,2.110855,2.7636550000000004,2.2582649999999997,1.041893,38
United States,Reproductive health care,Timor-Leste,1.2247080000000001,0.978221,0.35738099999999995,0.794832,39
United States,Reproductive health care,Sierra Leone,14.90916,5.649873,10.684573,0.35851500000000003,40
United States,Reproductive health care,Burkina Faso,0.0,0.527383,0.0,0.334429,41
United States,Reproductive health care,Burundi,1.6658080000000002,2.296826,1.722213,0.311007,42
United States,Reproductive health care,Egypt,6.908394,0.330743,0.396455,0.25004699999999996,43
United States,Reproductive health care,Armenia,1.1716760000000002,0.580965,0.540584,0.186445,44
United States,Reproductive health care,Thailand,0.0,0.020894,0.001659,0.004935,45
United States,Reproductive health care,"Europe, regional",0.0,0.0,0.0,0.004913,46
United States,Reproductive health care,Mexico,0.0,0.0,0.0,0.002355,47
United States,Reproductive health care,Sudan,0.0,0.0,0.0,0.000346,48
United States,Reproductive health care,South Africa,0.223573,0.060438,0.002411,7.3e-05,49
United States,Reproductive health care,Somalia,0.0,0.038341,1.507786,0.0,50
United States,Reproductive health care,Angola,1.568485,0.122701,0.618093,0.0,51
United States,Reproductive health care,Peru,0.004432,0.026369,0.119725,0.0,52
United States,Reproductive health care,Nicaragua,0.20624399999999998,0.058244,0.019233,0.0,53
United States,Reproductive health care,Malaysia,0.0,0.0,0.004471,0.0,54
United States,Reproductive health care,Lao People's Democratic Republic,0.0,0.0,0.003719,0.0,55
United States,Reproductive health care,Democratic People's Republic of Korea,0.0,0.0,2.1e-05,0.0,56
United States,Reproductive health care,Honduras,0.878175,0.574024,0.0,0.0,57
United States,Reproductive health care,Azerbaijan,0.0,0.263691,0.0,0.0,58
United States,Reproductive health care,Georgia,0.017635,0.072863,0.0,0.0,59
United States,Reproductive health care,Congo,0.0,0.02986,0.0,0.0,60
United States,Reproductive health care,Djibouti,0.0,0.00019,0.0,0.0,61
United States,Reproductive health care,Côte d'Ivoire,0.015881,2.1e-05,0.0,0.0,62
United States,Reproductive health care,Ukraine,0.837257,0.0,0.0,0.0,63
United States,Reproductive health care,Jamaica,0.002713,0.0,0.0,0.0,64
United States,Reproductive health care,Bolivia,0.002271,0.0,0.0,0.0,65
United States,Reproductive health care and family planning,Unspecified,237.89914299999998,205.602669,336.629511,178.842343,1
United States,Reproductive health care and family planning,Ethiopia,65.829641,69.03503,85.958556,69.9183,2
United States,Reproductive health care and family planning,Afghanistan,40.881139,140.099181,20.208242,58.92893000000001,3
United States,Reproductive health care and family planning,Nigeria,65.075548,84.335909,51.168474,54.309091,4
United States,Reproductive health care and family planning,Democratic Republic of the Congo,39.710202,49.215762,34.856901,47.562737,5
United States,Reproductive health care and family planning,Kenya,26.156774,37.042811,41.478732,46.335593,6
United States,Reproductive health care and family planning,Tanzania,23.203708,35.588696999999996,40.072456,38.234338,7
United States,Reproductive health care and family planning,Uganda,38.304249,50.409654,37.24013,35.876089,8
United States,Reproductive health care and family planning,Jordan,18.543598000000003,25.248199,39.630117,35.818365,9
United States,Reproductive health care and family planning,Mali,24.285145999999997,25.094928,24.505991,27.662378,10
United States,Reproductive health care and family planning,Senegal,14.509574,20.803439,21.349905,27.411197,11
United States,Reproductive health care and family planning,Bangladesh,53.952329,48.057871,46.453936,26.815144,12
United States,Reproductive health care and family planning,India,34.621729,28.898588,29.000016000000002,25.455758,13
United States,Reproductive health care and family planning,Haiti,50.693802999999996,23.688463,50.562009,25.425419,14
United States,Reproductive health care and family planning,Malawi,14.029717999999999,19.391494,39.4548,24.961825,15
United States,Reproductive health care and family planning,Zambia,19.528408,18.611297999999998,34.797526000000005,23.337117,16
United States,Reproductive health care and family planning,"South of Sahara, regional",19.841016,30.247479,27.872241000000002,21.753619,17
United States,Reproductive health care and family planning,Madagascar,24.448850999999998,16.482146,19.279598,21.719519000000002,18
United States,Reproductive health care and family planning,Nepal,30.865583,33.629945,37.865621000000004,20.748929,19
United States,Reproductive health care and family planning,Rwanda,22.154539,19.007161,23.791595,17.968745,20
United States,Reproductive health care and family planning,Pakistan,63.68588200000001,34.053612,29.243146,17.705818999999998,21
United States,Reproductive health care and family planning,Indonesia,18.159012000000004,12.283092,14.958882,17.629996,22
United States,Reproductive health care and family planning,Mozambique,5.974603,23.756116999999996,32.335074,17.121237,23
United States,Reproductive health care and family planning,Philippines,19.302288,15.989499,17.562033,14.657157999999999,24
United States,Reproductive health care and family planning,South Sudan,12.414240000000001,19.626813000000002,24.787879,13.281468,25
United States,Reproductive health care and family planning,Liberia,22.728796000000003,18.21789,35.071388999999996,10.511817,26
United States,Reproductive health care and family planning,Ghana,25.701047,23.084538000000002,20.512869000000002,10.496742000000001,27
United States,Reproductive health care and family planning,Benin,4.994078,6.250846,5.756993,7.758604999999999,28
United States,Reproductive health care and family planning,Guinea,14.873738,19.683698,12.501014,7.722989999999999,29
United States,Reproductive health care and family planning,Guatemala,4.891032,9.757823,4.576568,7.341761,30
United States,Reproductive health care and family planning,Zimbabwe,6.11745,4.779017,2.513145,6.347616,31
United States,Reproductive health care and family planning,"America, regional",4.124798999999999,3.795163,1.547314,4.996304,32
United States,Reproductive health care and family planning,Yemen,1.6961140000000001,4.237458,2.078853,4.234036,33
United States,Reproductive health care and family planning,Cambodia,12.863579000000001,10.543414,7.90725,3.891781,34
United States,Reproductive health care and family planning,Egypt,7.336372000000001,0.330743,2.525785,3.619433,35
United States,Reproductive health care and family planning,"Asia, regional",2.277513,2.114151,3.375973,3.084133,36
United States,Reproductive health care and family planning,Myanmar,5.845263,5.390179,4.6630590000000005,2.518644,37
United States,Reproductive health care and family planning,Timor-Leste,2.183479,1.138577,1.192837,1.665324,38
United States,Reproductive health care and family planning,Angola,2.9592169999999998,5.232112,1.905788,1.265427,39
United States,Reproductive health care and family planning,Niger,0.00352,0.026179,0.0,1.1600709999999999,40
United States,Reproductive health care and family planning,Burundi,2.7405920000000004,4.417306,5.122941,1.138632,41
United States,Reproductive health care and family planning,Tajikistan,2.862199,2.9520470000000003,2.2582649999999997,1.041893,42
United States,Reproductive health care and family planning,Burkina Faso,0.0,1.054766,0.0,0.6453819999999999,43
United States,Reproductive health care and family planning,Sierra Leone,14.90916,5.649873,10.684573,0.419153,44
United States,Reproductive health care and family planning,Armenia,2.3669010000000004,1.0693009999999998,0.634091,0.23052899999999998,45
United States,Reproductive health care and family planning,Kyrgyzstan,0.0,0.0,0.129336,0.089169,46
United States,Reproductive health care and family planning,Côte d'Ivoire,0.042109,0.007046,0.0,0.009151,47
United States,Reproductive health care and family planning,South Africa,0.970062,0.074741,0.002411,0.007782,48
United States,Reproductive health care and family planning,Thailand,0.003196,0.020894,0.001659,0.004935,49
United States,Reproductive health care and family planning,"Europe, regional",0.0,0.0,0.0,0.004913,50
United States,Reproductive health care and family planning,Mexico,0.0,0.0,0.0,0.002355,51
United States,Reproductive health care and family planning,Sudan,0.0,0.0,0.0,0.000346,52
United States,Reproductive health care and family planning,Turkey,0.0,0.0,0.0,0.000124,53
United States,Reproductive health care and family planning,Ukraine,1.835666,0.014818999999999999,0.0,1.5e-05,54
United States,Reproductive health care and family planning,Somalia,0.0,0.038341,1.507786,0.0,55
United States,Reproductive health care and family planning,Peru,0.07291,0.026369,0.119725,0.0,56
United States,Reproductive health care and family planning,Nicaragua,0.20624399999999998,0.058244,0.019233,0.0,57
United States,Reproductive health care and family planning,Cameroon,0.0,0.0,0.009807,0.0,58
United States,Reproductive health care and family planning,Malaysia,0.0,0.0,0.004471,0.0,59
United States,Reproductive health care and family planning,Lao People's Democratic Republic,0.0,0.0,0.003719,0.0,60
United States,Reproductive health care and family planning,Democratic People's Republic of Korea,0.0,0.0,2.1e-05,0.0,61
United States,Reproductive health care and family planning,Honduras,2.399888,0.7859689999999999,0.0,0.0,62
United States,Reproductive health care and family planning,Azerbaijan,0.0,0.263691,0.0,0.0,63
United States,Reproductive health care and family planning,Georgia,0.017635,0.072863,0.0,0.0,64
United States,Reproductive health care and family planning,Congo,0.0,0.038425,0.0,0.0,65
United States,Reproductive health care and family planning,Togo,0.0,0.010263,0.0,0.0,66
United States,Reproductive health care and family planning,El Salvador,0.0,0.002943,0.0,0.0,67
United States,Reproductive health care and family planning,Djibouti,0.0,0.00019,0.0,0.0,68
United States,Reproductive health care and family planning,Albania,0.027881,0.0,0.0,0.0,69
United States,Reproductive health care and family planning,Bolivia,0.013153,0.0,0.0,0.0,70
United States,Reproductive health care and family planning,Jamaica,0.002713,0.0,0.0,0.0,71
United States,Family planning,Unspecified,143.892943,135.206611,244.527709,103.14609,1
United States,Family planning,Ethiopia,16.736943,30.524094,36.63873,32.264724,2
United States,Family planning,Afghanistan,8.351379,16.986134,7.1526440000000004,27.209533,3
United States,Family planning,Jordan,8.834976000000001,11.391807,19.187038,19.679264999999997,4
United States,Family planning,Tanzania,16.880042,21.923754,15.787994,18.98016,5
United States,Family planning,Nigeria,22.917507,25.284670000000002,16.430159,18.840172000000003,6
United States,Family planning,Kenya,14.312691000000001,15.86239,25.916312,18.832813,7
United States,Family planning,Uganda,21.945323,31.508021,22.147871,17.855484,8
United States,Family planning,Senegal,7.652693,12.040836,9.295462,16.816496,9
United States,Family planning,Democratic Republic of the Congo,14.297073000000001,16.554271999999997,7.579756,13.777508,10
United States,Family planning,Philippines,16.584275,15.119686,15.537541,12.553153,11
United States,Family planning,India,8.283529999999999,7.037489,12.29426,9.925395,12
United States,Family planning,Mali,7.2756810000000005,7.211875,10.34965,9.149244,13
United States,Family planning,Rwanda,6.225659,5.196229,10.809612000000001,9.00963,14
United States,Family planning,Zambia,11.099814,5.745182,18.466387,8.640472,15
United States,Family planning,Haiti,14.794382,4.344664,19.196898,8.281783,16
United States,Family planning,Malawi,4.956249,8.770017,15.305681,8.227536,17
United States,Family planning,Nepal,10.92357,10.271456,16.728453000000002,8.185055,18
United States,Family planning,Madagascar,10.370166999999999,6.566412,10.254236,7.838743,19
United States,Family planning,"South of Sahara, regional",14.233130000000001,15.383102000000001,13.791987,7.691739,20
United States,Family planning,Pakistan,28.030272,16.332738,14.580001,7.138348000000001,21
United States,Family planning,Mozambique,2.932035,10.752258999999999,10.877594,5.344158999999999,22
United States,Family planning,Guatemala,2.7862,7.804125,2.264394,4.638794,23
United States,Family planning,Liberia,4.482005,3.622096,3.563646,4.144165,24
United States,Family planning,Zimbabwe,2.29456,1.610501,0.275453,3.566648,25
United States,Family planning,Benin,1.0920539999999999,2.836475,3.300474,3.545792,26
United States,Family planning,Egypt,0.427978,0.0,2.12933,3.369386,27
United States,Family planning,"America, regional",1.668431,0.8819110000000001,0.194967,2.179771,28
United States,Family planning,Ghana,12.684419,10.246193,11.53856,1.953704,29
United States,Family planning,"Asia, regional",0.7623800000000001,0.355551,1.5156880000000001,1.810859,30
United States,Family planning,Guinea,4.244919,1.9121519999999999,4.611355,1.523247,31
United States,Family planning,Bangladesh,25.947602,30.040988,12.109494,1.341143,32
United States,Family planning,Angola,1.3907319999999999,5.109411,1.287695,1.265427,33
United States,Family planning,Cambodia,5.353594,3.442869,4.647553,1.110182,34
United States,Family planning,Yemen,0.0,0.0,1.769806,0.932743,35
United States,Family planning,Timor-Leste,0.958771,0.160356,0.835456,0.870492,36
United States,Family planning,Burundi,1.074784,2.12048,3.400728,0.827625,37
United States,Family planning,South Sudan,1.288617,0.094539,2.017188,0.40352699999999997,38
United States,Family planning,Burkina Faso,0.0,0.527383,0.0,0.310953,39
United States,Family planning,Kyrgyzstan,0.0,0.0,0.129336,0.089169,40
United States,Family planning,Sierra Leone,0.0,0.0,0.0,0.060638,41
United States,Family planning,Armenia,1.195225,0.488336,0.093507,0.044084,42
United States,Family planning,Côte d'Ivoire,0.026228,0.007025,0.0,0.009151,43
United States,Family planning,Niger,0.00352,0.026179,0.0,0.008052,44
United States,Family planning,South Africa,0.746489,0.014303,0.0,0.007709,45
United States,Family planning,Turkey,0.0,0.0,0.0,0.000124,46
United States,Family planning,Ukraine,0.998409,0.014818999999999999,0.0,1.5e-05,47
United States,Family planning,Cameroon,0.0,0.0,0.009807,0.0,48
United States,Family planning,Indonesia,0.032640999999999996,0.106204,0.000185,0.0,49
United States,Family planning,Honduras,1.5217129999999999,0.211945,0.0,0.0,50
United States,Family planning,Tajikistan,0.751344,0.188392,0.0,0.0,51
United States,Family planning,Togo,0.0,0.010263,0.0,0.0,52
United States,Family planning,Congo,0.0,0.008565,0.0,0.0,53
United States,Family planning,El Salvador,0.0,0.002943,0.0,0.0,54
United States,Family planning,Peru,0.068478,0.0,0.0,0.0,55
United States,Family planning,Albania,0.027881,0.0,0.0,0.0,56
United States,Family planning,Bolivia,0.010882,0.0,0.0,0.0,57
United States,Family planning,Thailand,0.003196,0.0,0.0,0.0,58
Norway,Reproductive health care,Unspecified,0.9828030000000001,15.759775,15.030113,14.994966,1
Norway,Reproductive health care,Egypt,0.734466,1.576147,1.528807,2.201696,2
Norway,Reproductive health care,West Bank and Gaza Strip,0.0,0.0,0.0,1.280056,3
Norway,Reproductive health care,Malawi,0.727784,0.977136,1.408115,0.776793,4
Norway,Reproductive health care,South Sudan,0.142701,0.958081,4.467976,0.640395,5
Norway,Reproductive health care,Kenya,0.500301,0.254379,0.293386,0.337445,6
Norway,Reproductive health care,Tanzania,0.170016,0.663532,0.584058,0.284685,7
Norway,Reproductive health care,Nepal,0.030622,0.343525,0.29366899999999996,0.228754,8
Norway,Reproductive health care,Myanmar,0.088087,0.395737,0.32427,0.228405,9
Norway,Reproductive health care,Honduras,0.0,0.166089,0.155731,0.15647,10
Norway,Reproductive health care,Afghanistan,0.0,0.319119,0.28045,0.144093,11
Norway,Reproductive health care,Mali,0.0,0.249149,0.219101,0.126892,12
Norway,Reproductive health care,Ethiopia,0.0,0.0,0.081791,0.08218,13
Norway,Reproductive health care,Bangladesh,0.0,0.0,0.053998,0.063677,14
Norway,Reproductive health care,Eswatini,0.0,0.0,0.048984,0.045336,15
Norway,Reproductive health care,India,0.244021,0.0,0.022859,0.034384,16
Norway,Reproductive health care,Zambia,0.083835,0.075988,0.075248,0.027393,17
Norway,Reproductive health care,Philippines,0.0,0.03261,0.0,0.018433,18
Norway,Reproductive health care,Democratic Republic of the Congo,0.169492,0.2174,0.517552,0.0,19
Norway,Reproductive health care,Sierra Leone,0.093165,0.083128,0.095151,0.0,20
Norway,Reproductive health care,Viet Nam,0.022196999999999998,0.073714,0.017165,0.0,21
Norway,Reproductive health care,Pakistan,0.033898,0.03261,0.0,0.0,22
Norway,Reproductive health care,Angola,0.225989,0.0,0.0,0.0,23
Norway,Reproductive health care and family planning,Unspecified,4.755005000000001,15.970108999999999,22.341357000000002,25.491424000000002,1
Norway,Reproductive health care and family planning,Egypt,0.734466,1.576147,1.528807,2.201696,2
Norway,Reproductive health care and family planning,Malawi,1.744737,2.064134,2.936922,1.8446669999999998,3
Norway,Reproductive health care and family planning,West Bank and Gaza Strip,0.0,0.0,0.242571,1.546308,4
Norway,Reproductive health care and family planning,South Sudan,0.142701,0.958081,4.467976,0.640395,5
Norway,Reproductive health care and family planning,Nigeria,0.0,0.0,0.815364,0.491541,6
Norway,Reproductive health care and family planning,Mozambique,0.561505,0.615241,0.489218,0.444435,7
Norway,Reproductive health care and family planning,Lebanon,0.0,0.0,0.142689,0.351452,8
Norway,Reproductive health care and family planning,Tanzania,0.170016,0.663532,0.584058,0.348785,9
Norway,Reproductive health care and family planning,Kenya,0.500301,0.306805,0.293386,0.337445,10
Norway,Reproductive health care and family planning,Colombia,0.0,0.0,0.0,0.334095,11
Norway,Reproductive health care and family planning,Ethiopia,0.0,0.0,0.081791,0.262608,12
Norway,Reproductive health care and family planning,Nepal,0.030622,0.343525,0.29366899999999996,0.228754,13
Norway,Reproductive health care and family planning,Myanmar,0.130612,0.395737,0.32427,0.228405,14
Norway,Reproductive health care and family planning,Guatemala,0.0,0.0,0.0,0.168199,15
Norway,Reproductive health care and family planning,Honduras,0.0,0.166089,0.155731,0.15647,16
Norway,Reproductive health care and family planning,Zimbabwe,0.0,0.0,0.14803,0.155419,17
Norway,Reproductive health care and family planning,Afghanistan,0.0,0.319119,0.28045,0.144093,18
Norway,Reproductive health care and family planning,Mali,0.0,0.249149,0.219101,0.126892,19
Norway,Reproductive health care and family planning,Bangladesh,0.0,0.0,0.053998,0.063677,20
Norway,Reproductive health care and family planning,Eswatini,0.0,0.0,0.048984,0.045336,21
Norway,Reproductive health care and family planning,India,0.244021,0.0,0.022859,0.034384,22
Norway,Reproductive health care and family planning,Zambia,0.083835,0.075988,0.075248,0.027393,23
Norway,Reproductive health care and family planning,Philippines,0.0,0.03261,0.0,0.021394000000000003,24
Norway,Reproductive health care and family planning,Democratic Republic of the Congo,0.169492,0.2174,0.517552,0.0,25
Norway,Reproductive health care and family planning,Sierra Leone,0.093165,0.083128,0.095151,0.0,26
Norway,Reproductive health care and family planning,Viet Nam,0.022196999999999998,0.073714,0.017165,0.0,27
Norway,Reproductive health care and family planning,Pakistan,0.033898,0.03261,0.0,0.0,28
Norway,Reproductive health care and family planning,Angola,0.225989,0.0,0.0,0.0,29
Norway,Family planning,Unspecified,3.772202,0.210334,7.311244,10.496458,1
Norway,Family planning,Malawi,1.016953,1.086998,1.528807,1.067874,2
Norway,Family planning,Nigeria,0.0,0.0,0.815364,0.491541,3
Norway,Family planning,Mozambique,0.561505,0.615241,0.489218,0.444435,4
Norway,Family planning,Lebanon,0.0,0.0,0.142689,0.351452,5
Norway,Family planning,Colombia,0.0,0.0,0.0,0.334095,6
Norway,Family planning,West Bank and Gaza Strip,0.0,0.0,0.242571,0.266252,7
Norway,Family planning,Ethiopia,0.0,0.0,0.0,0.180428,8
Norway,Family planning,Guatemala,0.0,0.0,0.0,0.168199,9
Norway,Family planning,Zimbabwe,0.0,0.0,0.14803,0.155419,10
Norway,Family planning,Tanzania,0.0,0.0,0.0,0.0641,11
Norway,Family planning,Philippines,0.0,0.0,0.0,0.002961,12
Norway,Family planning,Kenya,0.0,0.052426,0.0,0.0,13
Norway,Family planning,Myanmar,0.042525,0.0,0.0,0.0,14
UNFPA,Reproductive health care,Tanzania,0.224269,0.303479,0.337586,2.265873,1
UNFPA,Reproductive health care,Somalia,4.003794,1.976376,1.845732,2.032899,2
UNFPA,Reproductive health care,Mozambique,2.5334589999999997,0.5404519999999999,1.39036,1.974092,3
UNFPA,Reproductive health care,Afghanistan,2.2786049999999998,1.1584889999999999,1.095656,1.211167,4
UNFPA,Reproductive health care,Ethiopia,1.212945,0.912464,0.593681,1.206959,5
UNFPA,Reproductive health care,Kenya,2.992734,2.564734,1.3079479999999999,1.120922,6
UNFPA,Reproductive health care,Uganda,0.219999,0.128336,-0.000413,1.114023,7
UNFPA,Reproductive health care,Zimbabwe,0.636098,0.45144999999999996,0.905605,0.940451,8
UNFPA,Reproductive health care,Senegal,0.774929,0.557515,0.530906,0.919845,9
UNFPA,Reproductive health care,Bangladesh,3.341425,1.708302,0.384525,0.904574,10
UNFPA,Reproductive health care,Burkina Faso,0.153758,0.00413,0.530896,0.897628,11
UNFPA,Reproductive health care,Sudan,1.3314879999999998,1.210758,0.586494,0.875012,12
UNFPA,Reproductive health care,Unspecified,0.8439539999999999,0.723808,0.537852,0.756728,13
UNFPA,Reproductive health care,Zambia,0.993209,0.5993820000000001,0.443164,0.720321,14
UNFPA,Reproductive health care,Burundi,-1e-05,0.016246999999999998,0.08681599999999999,0.703922,15
UNFPA,Reproductive health care,Guinea,0.569908,1.181191,0.20613299999999998,0.690824,16
UNFPA,Reproductive health care,Nepal,0.763391,0.680589,0.666424,0.675123,17
UNFPA,Reproductive health care,Chad,0.453277,0.59544,0.492508,0.652594,18
UNFPA,Reproductive health care,India,0.386396,0.20550200000000002,0.007903,0.622107,19
UNFPA,Reproductive health care,Côte d'Ivoire,0.278845,0.665508,0.719499,0.615464,20
UNFPA,Reproductive health care,Democratic Republic of the Congo,0.13223200000000002,0.262143,0.023074,0.595676,21
UNFPA,Reproductive health care,Malawi,1.1686269999999999,0.611519,0.480343,0.566459,22
UNFPA,Reproductive health care,Liberia,0.674846,0.036142,0.265106,0.55076,23
UNFPA,Reproductive health care,Benin,0.08990699999999999,0.101222,0.034355,0.508648,24
UNFPA,Reproductive health care,Togo,0.065815,0.10433600000000001,0.034386,0.499059,25
UNFPA,Reproductive health care,Eritrea,0.314339,0.517918,0.612472,0.462819,26
UNFPA,Reproductive health care,Niger,1.0685850000000001,1.079673,0.45640899999999995,0.445099,27
UNFPA,Reproductive health care,Iraq,0.7867639999999999,0.18515399999999999,0.000302,0.431848,28
UNFPA,Reproductive health care,Sierra Leone,1.049572,0.726792,0.327073,0.42305200000000004,29
UNFPA,Reproductive health care,Timor-Leste,0.020606,0.007148,0.116243,0.349147,30
UNFPA,Reproductive health care,Central African Republic,-0.008517,0.033644,0.014254,0.348571,31
UNFPA,Reproductive health care,Guinea-Bissau,0.0,0.0,0.0,0.329904,32
UNFPA,Reproductive health care,Comoros,0.090897,0.330735,0.058741,0.299596,33
UNFPA,Reproductive health care,"Western Africa, regional",0.0,0.0,0.0,0.294687,34
UNFPA,Reproductive health care,Dominican Republic,0.018947,0.029837,0.175931,0.29451,35
UNFPA,Reproductive health care,Colombia,0.196426,0.029999,0.196446,0.283843,36
UNFPA,Reproductive health care,China (People's Republic of),0.586242,0.7966850000000001,0.022188000000000003,0.280083,37
UNFPA,Reproductive health care,Gambia,0.353201,0.125625,0.034062999999999996,0.275508,38
UNFPA,Reproductive health care,Morocco,0.311313,0.174953,0.2032,0.250871,39
UNFPA,Reproductive health care,Haiti,0.064939,0.6814640000000001,0.18944000000000003,0.243184,40
UNFPA,Reproductive health care,Madagascar,1.389492,0.9636359999999999,0.305037,0.217489,41
UNFPA,Reproductive health care,Congo,0.043892,0.0,0.145003,0.214213,42
UNFPA,Reproductive health care,Ghana,1.273685,0.326554,0.024486,0.206408,43
UNFPA,Reproductive health care,Uzbekistan,0.24202700000000002,0.20533999999999997,0.112734,0.196109,44
UNFPA,Reproductive health care,Venezuela,0.116231,0.07513600000000001,0.074467,0.178708,45
UNFPA,Reproductive health care,Turkmenistan,0.214653,0.020421,0.0,0.177896,46
UNFPA,Reproductive health care,Nigeria,1.993009,2.157992,0.068368,0.177459,47
UNFPA,Reproductive health care,Georgia,0.21687599999999999,0.221425,0.21976199999999999,0.173283,48
UNFPA,Reproductive health care,Kosovo,0.010391,0.039613999999999996,0.09304599999999999,0.149124,49
UNFPA,Reproductive health care,Cameroon,1.436648,0.388921,0.031261,0.145746,50
UNFPA,Reproductive health care,Kyrgyzstan,0.20562999999999998,0.154731,0.021856,0.145402,51
UNFPA,Reproductive health care,Serbia,0.08917399999999999,0.029927000000000002,0.15498299999999998,0.144901,52
UNFPA,Reproductive health care,Tajikistan,0.070215,0.019573,0.108016,0.1418,53
UNFPA,Reproductive health care,Lesotho,0.162391,0.124994,0.081443,0.136922,54
UNFPA,Reproductive health care,Rwanda,0.14339,0.145699,0.11715900000000001,0.133732,55
UNFPA,Reproductive health care,Mexico,0.31827300000000003,0.156885,0.018912,0.126147,56
UNFPA,Reproductive health care,Guatemala,0.208305,0.148756,0.004919,0.118373,57
UNFPA,Reproductive health care,Egypt,0.591189,0.449824,0.014224,0.115073,58
UNFPA,Reproductive health care,"Europe, regional",0.0,0.0,0.0,0.112408,59
UNFPA,Reproductive health care,Djibouti,0.278987,0.053241,0.080122,0.111408,60
UNFPA,Reproductive health care,Nicaragua,0.060317,0.0,0.06722,0.103769,61
UNFPA,Reproductive health care,Argentina,9.5e-05,0.0,0.0,0.100092,62
UNFPA,Reproductive health care,South Sudan,0.721136,0.491684,0.414493,0.096878,63
UNFPA,Reproductive health care,Democratic People's Republic of Korea,0.261343,0.391103,0.12562700000000002,0.095693,64
UNFPA,Reproductive health care,Angola,0.01788,0.114791,0.004607,0.086898,65
UNFPA,Reproductive health care,Papua New Guinea,0.122268,0.067239,0.166072,0.084798,66
UNFPA,Reproductive health care,Moldova,0.0,0.005329,0.067874,0.078434,67
