year,country,Sector Code - Calculated,DAC3 Sector Code - Calculated,Reporting Organisation Type Code,Reporting Organisation Type Name - Calculated,Recipient Code,Recipient Name,Flow Type Code - Calculated,aid_type_di_name,x_transaction_value_usd_m_Sum,purpose_name,Reporting Organisation Narrative
2020.0,New Zealand,13020,130.0,10,Government,SB,Solomon Islands,10.0,,0.027080625,Reproductive health care,New Zealand
2020.0,New Zealand,13020,130.0,10,Government,TO,Tonga,10.0,,0.027080625,Reproductive health care,New Zealand
2020.0,New Zealand,13020,130.0,10,Government,TV,Tuvalu,10.0,,0.027080625,Reproductive health care,New Zealand
2020.0,New Zealand,13020,130.0,10,Government,VU,Vanuatu,10.0,,0.027080625,Reproductive health care,New Zealand
2020.0,New Zealand,13020,130.0,10,Government,WS,Samoa,10.0,,0.027080625,Reproductive health care,New Zealand
2020.0,New Zealand,13030,130.0,10,Government,998,"Developing countries, unspecified",10.0,,1.73875,Family planning,New Zealand
2020.0,New Zealand,13030,130.0,10,Government,CK,Cook Islands (the),10.0,,0.027080625,Family planning,New Zealand
2020.0,New Zealand,13030,130.0,10,Government,FJ,Fiji,10.0,,0.027105,Family planning,New Zealand
2020.0,New Zealand,13030,130.0,10,Government,KI,Kiribati,10.0,,0.229880625,Family planning,New Zealand
2020.0,New Zealand,13030,130.0,10,Government,PG,Papua New Guinea,10.0,,0.027080625,Family planning,New Zealand
2020.0,New Zealand,13030,130.0,10,Government,SB,Solomon Islands,10.0,,0.027080625,Family planning,New Zealand
2020.0,New Zealand,13030,130.0,10,Government,TO,Tonga,10.0,,0.027080625,Family planning,New Zealand
2020.0,New Zealand,13030,130.0,10,Government,TV,Tuvalu,10.0,,0.027080625,Family planning,New Zealand
2020.0,New Zealand,13030,130.0,10,Government,VU,Vanuatu,10.0,,0.23364583008,Family planning,New Zealand
2020.0,New Zealand,13030,130.0,10,Government,WS,Samoa,10.0,,0.027080625,Family planning,New Zealand
2020.0,Norway,13020,130.0,10,Government,1027,"Eastern Africa, regional",10.0,,0.1740826304,Reproductive health care,Norway
2020.0,Norway,13020,130.0,10,Government,679,"South Asia, regional",10.0,,0.08717989699999999,Reproductive health care,Norway
2020.0,Norway,13020,130.0,10,Government,998,"Developing countries, unspecified",10.0,,16.442209865200002,Reproductive health care,Norway
2020.0,Norway,13020,130.0,10,Government,AF,Afghanistan,10.0,,0.296408,Reproductive health care,Norway
2020.0,Norway,13020,130.0,10,Government,BD,Bangladesh,10.0,,0.0237592026,Reproductive health care,Norway
2020.0,Norway,13020,130.0,10,Government,EG,Egypt,10.0,,2.5991,Reproductive health care,Norway
2020.0,Norway,13020,130.0,10,Government,ET,Ethiopia,10.0,,0.0296681182,Reproductive health care,Norway
2020.0,Norway,13020,130.0,10,Government,HN,Honduras,10.0,,0.2123557604,Reproductive health care,Norway
2020.0,Norway,13020,130.0,10,Government,KE,Kenya,10.0,,0.128638307,Reproductive health care,Norway
2020.0,Norway,13020,130.0,10,Government,ML,Mali,10.0,,0.24332,Reproductive health care,Norway
2020.0,Norway,13020,130.0,10,Government,MM,Myanmar,10.0,,0.45290700000000006,Reproductive health care,Norway
2020.0,Norway,13020,130.0,10,Government,MW,Malawi,10.0,,0.9277128,Reproductive health care,Norway
2020.0,Norway,13020,130.0,10,Government,NP,Nepal,10.0,,0.303044,Reproductive health care,Norway
2020.0,Norway,13020,130.0,10,Government,PS,"Palestine, State of",10.0,,0.628208,Reproductive health care,Norway
2020.0,Norway,13020,130.0,10,Government,SD,Sudan (the),10.0,,0.5621245,Reproductive health care,Norway
2020.0,Norway,13020,130.0,10,Government,SS,South Sudan,10.0,,2.3451071,Reproductive health care,Norway
2020.0,Norway,13020,130.0,10,Government,SZ,Eswatini,10.0,,0.0403350458,Reproductive health care,Norway
2020.0,Norway,13020,130.0,10,Government,TZ,"Tanzania, United Republic of",10.0,,0.545258,Reproductive health care,Norway
2020.0,Norway,13020,130.0,10,Government,ZM,Zambia,10.0,,0.05264560000000001,Reproductive health care,Norway
2020.0,Norway,13030,130.0,10,Government,298,"Africa, regional",10.0,,0.108617495,Family planning,Norway
2020.0,Norway,13030,130.0,10,Government,998,"Developing countries, unspecified",10.0,,7.6867,Family planning,Norway
2020.0,Norway,13030,130.0,10,Government,CO,Colombia,10.0,,0.4624959094,Family planning,Norway
2020.0,Norway,13030,130.0,10,Government,ET,Ethiopia,10.0,,0.180014219,Family planning,Norway
2020.0,Norway,13030,130.0,10,Government,GT,Guatemala,10.0,,0.18156814900000004,Family planning,Norway
2020.0,Norway,13030,130.0,10,Government,KE,Kenya,10.0,,0.019997143600000003,Family planning,Norway
2020.0,Norway,13030,130.0,10,Government,LB,Lebanon,10.0,,0.4977,Family planning,Norway
2020.0,Norway,13030,130.0,10,Government,MZ,Mozambique,10.0,,0.553,Family planning,Norway
2020.0,Norway,13030,130.0,10,Government,NG,Nigeria,10.0,,0.8848,Family planning,Norway
2020.0,Norway,13030,130.0,10,Government,PH,Philippines (the),10.0,,0.0553,Family planning,Norway
2020.0,Norway,13030,130.0,10,Government,PS,"Palestine, State of",10.0,,0.334012,Family planning,Norway
2020.0,Norway,13030,130.0,10,Government,TZ,"Tanzania, United Republic of",10.0,,0.07193977,Family planning,Norway
2020.0,Norway,13030,130.0,10,Government,ZW,Zimbabwe,10.0,,0.190614676,Family planning,Norway
2020.0,Spain,13020,130.0,10,Government,EH,Western Sahara,10.0,,0.21009375,Reproductive health care,Spain
2020.0,Spain,13020,130.0,10,Government,ET,Ethiopia,10.0,,0.3641625,Reproductive health care,Spain
2020.0,Spain,13020,130.0,10,Government,MA,Morocco,10.0,,0.5087672829,Reproductive health care,Spain
2020.0,Spain,13020,130.0,10,Government,ML,Mali,10.0,,0.831411,Reproductive health care,Spain
2020.0,Spain,13020,130.0,10,Government,MR,Mauritania,10.0,,0.578178,Reproductive health care,Spain
2020.0,Spain,13020,130.0,10,Government,PE,Peru,10.0,,0.455203125,Reproductive health care,Spain
2020.0,Spain,13020,130.0,10,Government,PS,"Palestine, State of",10.0,,0.105046875,Reproductive health care,Spain
2020.0,Spain,13020,130.0,10,Government,SN,Senegal,10.0,,0.20181717675000002,Reproductive health care,Spain
2020.0,Spain,13020,130.0,10,Government,SV,El Salvador,10.0,,0.4762125,Reproductive health care,Spain
2020.0,Spain,13030,130.0,10,Government,998,"Developing countries, unspecified",10.0,,1.011224358,Family planning,Spain
2020.0,Spain,13030,130.0,10,Government,NE,Niger (the),10.0,,0.035015625,Family planning,Spain
2020.0,Sweden,13020,130.0,10,Government,1027,"Eastern Africa, regional",10.0,,0.00017155064768659999,Reproductive health care,Sweden
2020.0,Sweden,13020,130.0,10,Government,1029,"Southern Africa, regional",10.0,,0.679839838642844,Reproductive health care,Sweden
2020.0,Sweden,13020,130.0,10,Government,1032,"Central America, regional",10.0,,0.16287175478028598,Reproductive health care,Sweden
2020.0,Sweden,13020,130.0,10,Government,289,"South of Sahara, regional",10.0,,30.478971577792976,Reproductive health care,Sweden
2020.0,Sweden,13020,130.0,10,Government,998,"Developing countries, unspecified",10.0,,13.001160028013945,Reproductive health care,Sweden
2020.0,Sweden,13020,130.0,10,Government,AF,Afghanistan,10.0,,0.6709452119872525,Reproductive health care,Sweden
2020.0,Sweden,13020,130.0,10,Government,BD,Bangladesh,10.0,,1.8365280865164995,Reproductive health care,Sweden
2020.0,Sweden,13020,130.0,10,Government,BF,Burkina Faso,10.0,,0.2526057323561028,Reproductive health care,Sweden
2020.0,Sweden,13020,130.0,10,Government,BI,Burundi,10.0,,0.2692813012367396,Reproductive health care,Sweden
2020.0,Sweden,13020,130.0,10,Government,BJ,Benin,10.0,,0.2605948076484576,Reproductive health care,Sweden
2020.0,Sweden,13020,130.0,10,Government,BO,Bolivia (Plurinational State of),10.0,,1.7857169563633994,Reproductive health care,Sweden
2020.0,Sweden,13020,130.0,10,Government,BW,Botswana,10.0,,0.10858116985352399,Reproductive health care,Sweden
2020.0,Sweden,13020,130.0,10,Government,CD,Congo (the Democratic Republic of the),10.0,,6.345018315688894,Reproductive health care,Sweden
2020.0,Sweden,13020,130.0,10,Government,CI,Côte d'Ivoire,10.0,,0.1476703910007926,Reproductive health care,Sweden
2020.0,Sweden,13020,130.0,10,Government,CO,Colombia,10.0,,0.7117495683898498,Reproductive health care,Sweden
2020.0,Sweden,13020,130.0,10,Government,EG,Egypt,10.0,,0.2747103597294158,Reproductive health care,Sweden
2020.0,Sweden,13020,130.0,10,Government,ER,Eritrea,10.0,,0.1743024246175228,Reproductive health care,Sweden
2020.0,Sweden,13020,130.0,10,Government,ET,Ethiopia,10.0,,2.153284905045767,Reproductive health care,Sweden
2020.0,Sweden,13020,130.0,10,Government,GE,Georgia,10.0,,0.0887315625916154,Reproductive health care,Sweden
2020.0,Sweden,13020,130.0,10,Government,GH,Ghana,10.0,,0.32108769005722226,Reproductive health care,Sweden
2020.0,Sweden,13020,130.0,10,Government,GN,Guinea,10.0,,0.17372987176563842,Reproductive health care,Sweden
2020.0,Sweden,13020,130.0,10,Government,GT,Guatemala,10.0,,3.518029903254178,Reproductive health care,Sweden
2020.0,Sweden,13020,130.0,10,Government,GW,Guinea-Bissau,10.0,,0.112924416647665,Reproductive health care,Sweden
2020.0,Sweden,13020,130.0,10,Government,IQ,Iraq,10.0,,1.954461057363432,Reproductive health care,Sweden
2020.0,Sweden,13020,130.0,10,Government,KE,Kenya,10.0,,0.3907907636426811,Reproductive health care,Sweden
2020.0,Sweden,13020,130.0,10,Government,LA,Lao People's Democratic Republic (the),10.0,,0.208475846118766,Reproductive health care,Sweden
2020.0,Sweden,13020,130.0,10,Government,LR,Liberia,10.0,,1.982008325938956,Reproductive health care,Sweden
2020.0,Sweden,13020,130.0,10,Government,MG,Madagascar,10.0,,0.24322182047189378,Reproductive health care,Sweden
2020.0,Sweden,13020,130.0,10,Government,ML,Mali,10.0,,3.989668793771784,Reproductive health care,Sweden
2020.0,Sweden,13020,130.0,10,Government,MM,Myanmar,10.0,,-2.6908042607251046,Reproductive health care,Sweden
2020.0,Sweden,13020,130.0,10,Government,MR,Mauritania,10.0,,0.0955514294711012,Reproductive health care,Sweden
2020.0,Sweden,13020,130.0,10,Government,MW,Malawi,10.0,,0.3216505781947294,Reproductive health care,Sweden
2020.0,Sweden,13020,130.0,10,Government,MZ,Mozambique,10.0,,5.756404956059264,Reproductive health care,Sweden
2020.0,Sweden,13020,130.0,10,Government,NE,Niger (the),10.0,,0.321400262766431,Reproductive health care,Sweden
2020.0,Sweden,13020,130.0,10,Government,NG,Nigeria,10.0,,0.3040272755898672,Reproductive health care,Sweden
2020.0,Sweden,13020,130.0,10,Government,NP,Nepal,10.0,,0.2137932831688328,Reproductive health care,Sweden
2020.0,Sweden,13020,130.0,10,Government,PA,Panama,10.0,,0.0694919487062554,Reproductive health care,Sweden
2020.0,Sweden,13020,130.0,10,Government,PE,Peru,10.0,,0.1147139035159669,Reproductive health care,Sweden
2020.0,Sweden,13020,130.0,10,Government,PY,Paraguay,10.0,,0.16839019526824978,Reproductive health care,Sweden
2020.0,Sweden,13020,130.0,10,Government,RW,Rwanda,10.0,,0.1912626904242266,Reproductive health care,Sweden
2020.0,Sweden,13020,130.0,10,Government,SD,Sudan (the),10.0,,4.821978131752393,Reproductive health care,Sweden
2020.0,Sweden,13020,130.0,10,Government,SL,Sierra Leone,10.0,,0.2724228411348904,Reproductive health care,Sweden
2020.0,Sweden,13020,130.0,10,Government,SN,Senegal,10.0,,0.21716233970704799,Reproductive health care,Sweden
2020.0,Sweden,13020,130.0,10,Government,SO,Somalia,10.0,,0.0166585209073043,Reproductive health care,Sweden
2020.0,Sweden,13020,130.0,10,Government,SS,South Sudan,10.0,,5.429058492676201,Reproductive health care,Sweden
2020.0,Sweden,13020,130.0,10,Government,TD,Chad,10.0,,0.112924416647665,Reproductive health care,Sweden
2020.0,Sweden,13020,130.0,10,Government,TG,Togo,10.0,,0.34745974353127684,Reproductive health care,Sweden
2020.0,Sweden,13020,130.0,10,Government,TH,Thailand,10.0,,0.033228180608597495,Reproductive health care,Sweden
2020.0,Sweden,13020,130.0,10,Government,TL,Timor-Leste,10.0,,0.1476703910007926,Reproductive health care,Sweden
2020.0,Sweden,13020,130.0,10,Government,TR,Turkey,10.0,,0.15087260931409283,Reproductive health care,Sweden
2020.0,Sweden,13020,130.0,10,Government,TZ,"Tanzania, United Republic of",10.0,,1.0469727928162698,Reproductive health care,Sweden
2020.0,Sweden,13020,130.0,10,Government,UA,Ukraine,10.0,,0.1650433781773564,Reproductive health care,Sweden
2020.0,Sweden,13020,130.0,10,Government,UG,Uganda,10.0,,18.436220325309186,Reproductive health care,Sweden
2020.0,Sweden,13020,130.0,10,Government,ZA,South Africa,10.0,,0.362932560235404,Reproductive health care,Sweden
2020.0,Sweden,13020,130.0,10,Government,ZM,Zambia,10.0,,4.672809263276762,Reproductive health care,Sweden
2020.0,Sweden,13020,130.0,10,Government,ZW,Zimbabwe,10.0,,5.082096329669262,Reproductive health care,Sweden
2020.0,Sweden,13030,130.0,10,Government,1027,"Eastern Africa, regional",10.0,,0.0162871754780286,Family planning,Sweden
2020.0,Sweden,13030,130.0,10,Government,1029,"Southern Africa, regional",10.0,,0.0162871754780286,Family planning,Sweden
2020.0,Sweden,13030,130.0,10,Government,BW,Botswana,10.0,,0.0065148701912114,Family planning,Sweden
2020.0,Sweden,13030,130.0,10,Government,LR,Liberia,10.0,,0.5646220832383249,Family planning,Sweden
2020.0,Sweden,13030,130.0,10,Government,MW,Malawi,10.0,,0.0065148701912114,Family planning,Sweden
2020.0,Sweden,13030,130.0,10,Government,UG,Uganda,10.0,,0.0065148701912114,Family planning,Sweden
2020.0,Sweden,13030,130.0,10,Government,ZM,Zambia,10.0,,-0.014247826878182799,Family planning,Sweden
2020.0,Sweden,13030,130.0,10,Government,ZW,Zimbabwe,10.0,,0.0065148701912114,Family planning,Sweden
2020.0,Sweden,13030,130.0,10,Government,,Namibia,10.0,,0.0065148701912114,Family planning,Sweden
2020.0,Switzerland,13020,130.0,10,Government,289,"South of Sahara, regional",10.0,,3.11157300048,Reproductive health care,Switzerland
2020.0,Switzerland,13020,130.0,10,Government,998,"Developing countries, unspecified",10.0,,1.7372822673599997,Reproductive health care,Switzerland
2020.0,Switzerland,13020,130.0,10,Government,BA,Bosnia and Herzegovina,10.0,,0.03571439999999999,Reproductive health care,Switzerland
2020.0,Switzerland,13020,130.0,10,Government,CD,Congo (the Democratic Republic of the),10.0,,0.9269497571199999,Reproductive health care,Switzerland
2020.0,Switzerland,13020,130.0,10,Government,CF,Central African Republic (the),10.0,,0.01903815616,Reproductive health care,Switzerland
2020.0,Switzerland,13020,130.0,10,Government,ET,Ethiopia,10.0,,0.043296204799999995,Reproductive health care,Switzerland
2020.0,Switzerland,13020,130.0,10,Government,MD,Moldova (the Republic of),10.0,,0.09595610416,Reproductive health care,Switzerland
2020.0,Switzerland,13020,130.0,10,Government,MM,Myanmar,10.0,,0.26387786304000005,Reproductive health care,Switzerland
2020.0,Switzerland,13020,130.0,10,Government,MZ,Mozambique,10.0,,-0.0007925491199999999,Reproductive health care,Switzerland
2020.0,Switzerland,13020,130.0,10,Government,RW,Rwanda,10.0,,0.04546142912,Reproductive health care,Switzerland
2020.0,Switzerland,13020,130.0,10,Government,SO,Somalia,10.0,,0.79254912,Reproductive health care,Switzerland
2020.0,Switzerland,13020,130.0,10,Government,SY,Syrian Arab Republic,10.0,,0.5394130097600001,Reproductive health care,Switzerland
2020.0,Switzerland,13020,130.0,10,Government,TD,Chad,10.0,,0.00470125728,Reproductive health care,Switzerland
2020.0,Switzerland,13020,130.0,10,Government,TZ,"Tanzania, United Republic of",10.0,,0.38123020543999997,Reproductive health care,Switzerland
2020.0,Switzerland,13020,130.0,10,Government,ZW,Zimbabwe,10.0,,0.1282110728,Reproductive health care,Switzerland
2020.0,UK,13020,130.0,10,Government,998,"Developing countries, unspecified",10.0,,5.31894509605,Reproductive health care,UK
2020.0,UK,13020,130.0,10,Government,BD,Bangladesh,10.0,,10.5836611179,Reproductive health care,UK
2020.0,UK,13020,130.0,10,Government,CD,Congo (the Democratic Republic of the),10.0,,4.08641371008,Reproductive health care,UK
2020.0,UK,13020,130.0,10,Government,ET,Ethiopia,10.0,,16.3662835045,Reproductive health care,UK
2020.0,UK,13020,130.0,10,Government,KE,Kenya,10.0,,1.162944558,Reproductive health care,UK
2020.0,UK,13020,130.0,10,Government,MM,Myanmar,10.0,,8.954705877250001,Reproductive health care,UK
2020.0,UK,13020,130.0,10,Government,MW,Malawi,10.0,,1.2695481555600001,Reproductive health care,UK
2020.0,UK,13020,130.0,10,Government,MZ,Mozambique,10.0,,5.965800915399999,Reproductive health care,UK
2020.0,UK,13020,130.0,10,Government,NG,Nigeria,10.0,,0.3906153800999999,Reproductive health care,UK
2020.0,UK,13020,130.0,10,Government,NP,Nepal,10.0,,0.4970817993,Reproductive health care,UK
2020.0,UK,13020,130.0,10,Government,PK,Pakistan,10.0,,4.8948389896,Reproductive health care,UK
2020.0,UK,13020,130.0,10,Government,SD,Sudan (the),10.0,,0.3867092866,Reproductive health care,UK
2020.0,UK,13020,130.0,10,Government,SL,Sierra Leone,10.0,,25.166853803199995,Reproductive health care,UK
2020.0,UK,13020,130.0,10,Government,SO,Somalia,10.0,,11.538225498849998,Reproductive health care,UK
2020.0,UK,13020,130.0,10,Government,SS,South Sudan,10.0,,19.553814828349996,Reproductive health care,UK
2020.0,UK,13020,130.0,10,Government,SY,Syrian Arab Republic,10.0,,2.6943,Reproductive health care,UK
2020.0,UK,13020,130.0,10,Government,TZ,"Tanzania, United Republic of",10.0,,2.3203962081,Reproductive health care,UK
2020.0,UK,13020,130.0,10,Government,UG,Uganda,10.0,,0.0963164779,Reproductive health care,UK
2020.0,UK,13020,130.0,10,Government,ZW,Zimbabwe,10.0,,8.42238791991,Reproductive health care,UK
2020.0,UK,13030,130.0,10,Government,298,"Africa, regional",10.0,,100.5702392532,Family planning,UK
2020.0,UK,13030,130.0,10,Government,998,"Developing countries, unspecified",10.0,,12.774722201599998,Family planning,UK
2020.0,UK,13030,130.0,10,Government,BD,Bangladesh,10.0,,8.573439500040001,Family planning,UK
2020.0,UK,13030,130.0,10,Government,CD,Congo (the Democratic Republic of the),10.0,,4.0864137100799995,Family planning,UK
2020.0,UK,13030,130.0,10,Government,ET,Ethiopia,10.0,,23.36377224025,Family planning,UK
2020.0,UK,13030,130.0,10,Government,KE,Kenya,10.0,,5.564900429949999,Family planning,UK
2020.0,UK,13030,130.0,10,Government,MM,Myanmar,10.0,,0.00092087325,Family planning,UK
2020.0,UK,13030,130.0,10,Government,MW,Malawi,10.0,,5.1292410368,Family planning,UK
2020.0,UK,13030,130.0,10,Government,NG,Nigeria,10.0,,7.8103314612500006,Family planning,UK
2020.0,UK,13030,130.0,10,Government,NP,Nepal,10.0,,4.2648740577,Family planning,UK
2020.0,UK,13030,130.0,10,Government,PK,Pakistan,10.0,,19.4566375216,Family planning,UK
2020.0,UK,13030,130.0,10,Government,SO,Somalia,10.0,,3.447206482400001,Family planning,UK
2020.0,UK,13030,130.0,10,Government,TZ,"Tanzania, United Republic of",10.0,,1.6356487158,Family planning,UK
2020.0,UK,13030,130.0,10,Government,UG,Uganda,10.0,,0.85721665331,Family planning,UK
2020.0,UK,13030,130.0,10,Government,ZW,Zimbabwe,10.0,,2.49552234664,Family planning,UK
2020.0,UNICEF,13020,130.0,40,Multilateral,AF,Afghanistan,10.0,,15.161370168000003,Reproductive health care,UNICEF
2020.0,UNICEF,13020,130.0,40,Multilateral,AL,Albania,10.0,,0.0,Reproductive health care,UNICEF
2020.0,UNICEF,13020,130.0,40,Multilateral,AM,Armenia,10.0,,0.337182935,Reproductive health care,UNICEF
2020.0,UNICEF,13020,130.0,40,Multilateral,AO,Angola,10.0,,0.20926968300000004,Reproductive health care,UNICEF
2020.0,UNICEF,13020,130.0,40,Multilateral,AR,Argentina,10.0,,0.8166765539999998,Reproductive health care,UNICEF
2020.0,UNICEF,13020,130.0,40,Multilateral,AZ,Azerbaijan,10.0,,0.048187056,Reproductive health care,UNICEF
2020.0,UNICEF,13020,130.0,40,Multilateral,BD,Bangladesh,10.0,,5.9156745619999995,Reproductive health care,UNICEF
2020.0,UNICEF,13020,130.0,40,Multilateral,BF,Burkina Faso,10.0,,1.019083234,Reproductive health care,UNICEF
2020.0,UNICEF,13020,130.0,40,Multilateral,BG,Bulgaria,10.0,,0.037019646,Reproductive health care,UNICEF
2020.0,UNICEF,13020,130.0,40,Multilateral,BI,Burundi,10.0,,0.9069430350000001,Reproductive health care,UNICEF
2020.0,UNICEF,13020,130.0,40,Multilateral,BJ,Benin,10.0,,0.09870978800000002,Reproductive health care,UNICEF
2020.0,UNICEF,13020,130.0,40,Multilateral,BO,Bolivia (Plurinational State of),10.0,,1.741956563,Reproductive health care,UNICEF
2020.0,UNICEF,13020,130.0,40,Multilateral,BR,Brazil,10.0,,0.319779042,Reproductive health care,UNICEF
2020.0,UNICEF,13020,130.0,40,Multilateral,BT,Bhutan,10.0,,0.08916675900000001,Reproductive health care,UNICEF
2020.0,UNICEF,13020,130.0,40,Multilateral,BZ,Belize,10.0,,0.15456536,Reproductive health care,UNICEF
2020.0,UNICEF,13020,130.0,40,Multilateral,CD,Congo (the Democratic Republic of the),10.0,,4.142904948000001,Reproductive health care,UNICEF
2020.0,UNICEF,13020,130.0,40,Multilateral,CF,Central African Republic (the),10.0,,0.436045586,Reproductive health care,UNICEF
2020.0,UNICEF,13020,130.0,40,Multilateral,CG,Congo (the),10.0,,0.10511723399999999,Reproductive health care,UNICEF
2020.0,UNICEF,13020,130.0,40,Multilateral,CI,Côte d'Ivoire,10.0,,1.795197575,Reproductive health care,UNICEF
2020.0,UNICEF,13020,130.0,40,Multilateral,CM,Cameroon,10.0,,0.699910472,Reproductive health care,UNICEF
2020.0,UNICEF,13020,130.0,40,Multilateral,CN,China,10.0,,1.653401519,Reproductive health care,UNICEF
2020.0,UNICEF,13020,130.0,40,Multilateral,CO,Colombia,10.0,,0.27089380599999996,Reproductive health care,UNICEF
2020.0,UNICEF,13020,130.0,40,Multilateral,CU,Cuba,10.0,,0.0623138,Reproductive health care,UNICEF
2020.0,UNICEF,13020,130.0,40,Multilateral,DJ,Djibouti,10.0,,0.11440465399999997,Reproductive health care,UNICEF
2020.0,UNICEF,13020,130.0,40,Multilateral,DO,Dominican Republic (the),10.0,,0.14140690200000003,Reproductive health care,UNICEF
2020.0,UNICEF,13020,130.0,40,Multilateral,DZ,Algeria,10.0,,0.14067715900000005,Reproductive health care,UNICEF
2020.0,UNICEF,13020,130.0,40,Multilateral,EC,Ecuador,10.0,,0.000737748,Reproductive health care,UNICEF
2020.0,UNICEF,13020,130.0,40,Multilateral,EG,Egypt,10.0,,0.6440551509999999,Reproductive health care,UNICEF
2020.0,UNICEF,13020,130.0,40,Multilateral,ET,Ethiopia,10.0,,7.144445388,Reproductive health care,UNICEF
2020.0,UNICEF,13020,130.0,40,Multilateral,FJ,Fiji,10.0,,0.946197281,Reproductive health care,UNICEF
2020.0,UNICEF,13020,130.0,40,Multilateral,GA,Gabon,10.0,,0.005978283000000001,Reproductive health care,UNICEF
2020.0,UNICEF,13020,130.0,40,Multilateral,GE,Georgia,10.0,,0.7313424009999999,Reproductive health care,UNICEF
2020.0,UNICEF,13020,130.0,40,Multilateral,GH,Ghana,10.0,,1.134297079,Reproductive health care,UNICEF
2020.0,UNICEF,13020,130.0,40,Multilateral,GM,Gambia (the),10.0,,0.0015226900000000002,Reproductive health care,UNICEF
2020.0,UNICEF,13020,130.0,40,Multilateral,GN,Guinea,10.0,,1.838030807,Reproductive health care,UNICEF
2020.0,UNICEF,13020,130.0,40,Multilateral,GQ,Equatorial Guinea,10.0,,0.00079587,Reproductive health care,UNICEF
2020.0,UNICEF,13020,130.0,40,Multilateral,GT,Guatemala,10.0,,0.21459898800000005,Reproductive health care,UNICEF
2020.0,UNICEF,13020,130.0,40,Multilateral,GW,Guinea-Bissau,10.0,,0.093915983,Reproductive health care,UNICEF
2020.0,UNICEF,13020,130.0,40,Multilateral,HN,Honduras,10.0,,0.44163758399999997,Reproductive health care,UNICEF
2020.0,UNICEF,13020,130.0,40,Multilateral,HR,Croatia,10.0,,0.191129625,Reproductive health care,UNICEF
2020.0,UNICEF,13020,130.0,40,Multilateral,HT,Haiti,10.0,,1.075032659,Reproductive health care,UNICEF
2020.0,UNICEF,13020,130.0,40,Multilateral,ID,Indonesia,10.0,,2.809313283,Reproductive health care,UNICEF
2020.0,UNICEF,13020,130.0,40,Multilateral,IN,India,10.0,,14.458749694000002,Reproductive health care,UNICEF
2020.0,UNICEF,13020,130.0,40,Multilateral,IQ,Iraq,10.0,,0.9872850749999998,Reproductive health care,UNICEF
2020.0,UNICEF,13020,130.0,40,Multilateral,IR,Iran (Islamic Republic of),10.0,,0.045679483,Reproductive health care,UNICEF
2020.0,UNICEF,13020,130.0,40,Multilateral,JM,Jamaica,10.0,,0.125743636,Reproductive health care,UNICEF
2020.0,UNICEF,13020,130.0,40,Multilateral,JO,Jordan,10.0,,1.4402808209999998,Reproductive health care,UNICEF
2020.0,UNICEF,13020,130.0,40,Multilateral,KE,Kenya,10.0,,0.831583609,Reproductive health care,UNICEF
2020.0,UNICEF,13020,130.0,40,Multilateral,KG,Kyrgyzstan,10.0,,0.505946932,Reproductive health care,UNICEF
2020.0,UNICEF,13020,130.0,40,Multilateral,KH,Cambodia,10.0,,1.386732112,Reproductive health care,UNICEF
2020.0,UNICEF,13020,130.0,40,Multilateral,KM,Comoros (the),10.0,,0.133517592,Reproductive health care,UNICEF
2020.0,UNICEF,13020,130.0,40,Multilateral,KP,Korea (the Democratic People's Republic of),10.0,,0.109791,Reproductive health care,UNICEF
2020.0,UNICEF,13020,130.0,40,Multilateral,KZ,Kazakhstan,10.0,,0.31832599600000006,Reproductive health care,UNICEF
2020.0,UNICEF,13020,130.0,40,Multilateral,LA,Lao People's Democratic Republic (the),10.0,,0.344855784,Reproductive health care,UNICEF
2020.0,UNICEF,13020,130.0,40,Multilateral,LB,Lebanon,10.0,,0.088969881,Reproductive health care,UNICEF
2020.0,UNICEF,13020,130.0,40,Multilateral,LK,Sri Lanka,10.0,,0.16805141299999998,Reproductive health care,UNICEF
2020.0,UNICEF,13020,130.0,40,Multilateral,LR,Liberia,10.0,,1.172913621,Reproductive health care,UNICEF
2020.0,UNICEF,13020,130.0,40,Multilateral,LS,Lesotho,10.0,,0.08618497800000002,Reproductive health care,UNICEF
2020.0,UNICEF,13020,130.0,40,Multilateral,LY,Libya,10.0,,2.9593458960000003,Reproductive health care,UNICEF
2020.0,UNICEF,13020,130.0,40,Multilateral,MA,Morocco,10.0,,0.0760791,Reproductive health care,UNICEF
2020.0,UNICEF,13020,130.0,40,Multilateral,MD,Moldova (the Republic of),10.0,,0.359741408,Reproductive health care,UNICEF
2020.0,UNICEF,13020,130.0,40,Multilateral,MG,Madagascar,10.0,,0.768008832,Reproductive health care,UNICEF
2020.0,UNICEF,13020,130.0,40,Multilateral,MK,North Macedonia,10.0,,0.17745095699999996,Reproductive health care,UNICEF
2020.0,UNICEF,13020,130.0,40,Multilateral,ML,Mali,10.0,,4.168474371000001,Reproductive health care,UNICEF
2020.0,UNICEF,13020,130.0,40,Multilateral,MM,Myanmar,10.0,,3.606500471000001,Reproductive health care,UNICEF
2020.0,UNICEF,13020,130.0,40,Multilateral,MN,Mongolia,10.0,,0.35626716,Reproductive health care,UNICEF
2020.0,UNICEF,13020,130.0,40,Multilateral,MR,Mauritania,10.0,,0.439939619,Reproductive health care,UNICEF
2020.0,UNICEF,13020,130.0,40,Multilateral,MV,Maldives,10.0,,0.0034327050000000003,Reproductive health care,UNICEF
